rank,symbol,base,quote,price,change_24h_pct,high_24h,low_24h,volume_24h,quote_volume_24h,usd_volume_24h_approx,vwap_24h,trades_24h
1967,DOGEBNB,DOG,EBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1968,DOGEBTC,DOG,EBTC,0.00000110,-0.90100000,0.00000111,0.00000109,2236691.00000000,2.46013996,,0.00000110,386
1969,DOGEPAX,DOG,EPAX,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1970,DUSKBNB,DUS,KBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1971,DUSKBTC,DUS,KBTC,0.00000148,-7.50000000,0.00000164,0.00000136,5447772.00000000,7.91707329,,0.00000145,4000
1972,DUSKPAX,DUS,KPAX,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1973,ANKRBNB,ANK,RBNB,0.00008560,-21.25100000,0.00011250,0.00007840,12482799.00000000,1221.23519860,,0.00009783,4000
1974,ANKRBTC,ANK,RBTC,0.00000009,-35.71400000,0.00000015,0.00000005,65072340.00000000,7.61201133,,0.00000012,4000
1975,ANKRPAX,ANK,RPAX,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1976,ONTPAX,ON,TPAX,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1977,WINBNB,WI,NBNB,0.00000010,-9.09100000,0.00000012,0.00000008,2072482110.00000000,209.44476129,,0.00000010,4000
1978,WINBTC,WI,NBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1979,COSBNB,CO,SBNB,0.00002678,-22.57900000,0.00003459,0.00002521,33842569.00000000,978.76404229,,0.00002892,4000
1980,COSBTC,CO,SBTC,0.00000008,-20.00000000,0.00000011,0.00000008,74102639.00000000,6.71418342,,0.00000009,4000
1981,COCOSBNB,COCO,SBNB,0.00559000,19.93100000,0.00576600,0.00457800,407128.00000000,2132.11944400,,0.00523698,4000
1982,COCOSBTC,COCO,SBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1983,TOMOBNB,TOM,OBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1984,TOMOBTC,TOM,OBTC,0.00003699,11.88700000,0.00003710,0.00003159,269026.80000000,9.04843435,,0.00003363,4000
1985,PERLBNB,PER,LBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1986,PERLBTC,PER,LBTC,0.00000113,10.78400000,0.00000115,0.00000100,14272400.00000000,15.29204730,,0.00000107,4000
1987,BTTTRX,BT,TTRX,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1988,WINTRX,WI,NTRX,0.00006100,-23.84500000,0.00008060,0.00005460,50724285843.80000305,3633748.47550665,,0.00007164,4000
1989,CHZBNB,CH,ZBNB,0.00005735,14.24300000,0.00006982,0.00004932,14607338.00000000,863.64226460,,0.00005912,4000
1990,CHZBTC,CH,ZBTC,0.00000055,-5.17200000,0.00000065,0.00000054,12539916.00000000,7.69057876,,0.00000061,4000
1991,BANDBNB,BAN,DBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1992,BANDBTC,BAN,DBTC,0.00000278,-31.86300000,0.00000414,0.00000277,1064543.70000000,3.35318713,,0.00000315,4000
1993,BEAMBNB,BEA,MBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
1994,BEAMBTC,BEA,MBTC,0.00000716,3.76800000,0.00000784,0.00000682,3740525.00000000,26.96927889,,0.00000721,4000
1995,XTZBNB,XT,ZBNB,0.00288300,-22.14400000,0.00376200,0.00280000,737404.80000000,2480.75294670,,0.00336417,4000
1996,XTZBTC,XT,ZBTC,0.00000308,-1.28200000,0.00000321,0.00000308,115089.90000000,0.36112859,,0.00000314,157
1997,HBARBNB,HBA,RBNB,0.00010893,1.32100000,0.00010964,0.00010664,173045.00000000,18.73187636,,0.00010825,253
1998,HBARBTC,HBA,RBTC,0.00000103,0.00000000,0.00000104,0.00000102,773932.00000000,0.80017979,,0.00000103,716
1999,NKNBNB,NK,NBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2000,NKNBTC,NK,NBTC,0.00000024,0.00000000,0.00000028,0.00000019,7144924.00000000,1.71330557,,0.00000024,4000
2001,STXBNB,ST,XBNB,0.00094400,-25.31600000,0.00126700,0.00087000,626942.40000000,654.14694690,,0.00104339,4000
2002,STXBTC,ST,XBTC,0.00000189,-2.57700000,0.00000195,0.00000189,367441.30000000,0.70464153,,0.00000192,437
2003,KAVABNB,KAV,ABNB,0.00276000,-25.14200000,0.00372200,0.00274900,330645.40000000,1059.00331830,,0.00320284,4000
2004,KAVABTC,KAV,ABTC,0.00000074,-3.89600000,0.00000078,0.00000067,10745878.10000000,7.59650357,,0.00000071,4000
2005,BUSDNGN,BUS,DNGN,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2006,BNBNGN,BN,BNGN,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2007,BTCNGN,BT,CNGN,99822596.00000000,-4.52000000,107657380.00000000,90725658.00000000,9.42040000,974565837.12070000,,103452702.33967771,4000
2008,ARPABNB,ARP,ABNB,0.00015470,-24.27800000,0.00021060,0.00014740,4543066.00000000,773.12363210,,0.00017018,4000
2009,ARPABTC,ARP,ABTC,0.00000016,-15.78900000,0.00000020,0.00000013,36414954.00000000,6.14277796,,0.00000017,4000
2010,CTXCBNB,CTX,CBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2011,CTXCBTC,CTX,CBTC,0.00000075,-20.21300000,0.00000102,0.00000058,5275766.00000000,4.40650737,,0.00000084,4000
2012,BCHBNB,BC,HBNB,0.70510000,0.72900000,0.77000000,0.69700000,685.35700000,493.52229660,,0.72009522,4000
2013,BCHBTC,BC,HBTC,0.00318800,-1.51400000,0.00325300,0.00318800,517.89300000,1.67397418,,0.00323228,616
2014,BCHPAX,BC,HPAX,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2015,BTCRUB,BT,CRUB,3900027.00000000,8.62900000,4000000.00000000,3320001.00000000,5.53197000,19883966.82094000,,3594373.58137155,4000
2016,ETHRUB,ET,HRUB,181477.60000000,-6.04400000,197661.50000000,173579.90000000,461.23510000,84817631.64067000,,183892.40463414,4000
2017,XRPRUB,XR,PRUB,56.31000000,-9.74500000,69.83000000,53.50000000,964621.00000000,58031100.45000000,,60.15948279,4000
2018,BNBRUB,BN,BRUB,22422.22000000,-2.91200000,24096.49000000,21751.73000000,1382.90700000,31516289.48177000,,22789.88354370,4000
2019,TROYBNB,TRO,YBNB,0.00001060,6.00000000,0.00001223,0.00000980,154371549.00000000,1636.16879913,,0.00001060,4000
2020,TROYBTC,TRO,YBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2021,BUSDRUB,BUS,DRUB,90.39000000,-0.47300000,91.69000000,89.96000000,5171555.00000000,469430045.56000000,,90.77154658,4000
2022,VITEBNB,VIT,EBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2023,VITEBTC,VIT,EBTC,0.00000007,-50.00000000,0.00000015,0.00000006,43924459.00000000,3.91883697,,0.00000009,4000
2024,FTTBNB,FT,TBNB,0.00513000,-9.20400000,0.00715000,0.00445000,618063.40000000,3391.60298800,,0.00548747,4000
2025,FTTBTC,FT,TBTC,0.00008560,-10.36600000,0.00009800,0.00008320,368274.74000000,32.91890013,,0.00008939,4001
2026,BTCTRY,BT,CTRY,3074959.00000000,1.77300000,3079755.00000000,3000000.00000000,51.74344000,157312659.26760000,,3040243.54135713,18128
2027,BNBTRY,BN,BTRY,28981.00000000,-0.10000000,29058.00000000,28760.00000000,473.60800000,13707839.15300000,,28943.42822123,3131
2028,BUSDTRY,BUS,DTRY,29.33000000,0.58300000,29.72000000,29.15000000,466723.00000000,13655332.95000000,,29.25789590,4001
2029,ETHTRY,ET,HTRY,91259.00000000,1.19500000,91542.00000000,89411.00000000,1980.49050000,179865860.69870001,,90818.84548232,20711
2030,XRPTRY,XR,PTRY,47.89000000,-0.02100000,48.20000000,47.29000000,1744253.50000000,83444883.70299999,,47.83988320,6631
2031,USDTTRY,USD,TTRY,47.81000000,-0.06300000,47.85000000,47.79000000,24478935.00000000,1170570661.27999997,,47.81950936,86289
2032,USDTRUB,USD,TRUB,91.10000000,1.94700000,92.80000000,88.61000000,392622.00000000,35449445.23000000,,90.28899356,4000
2033,BTCEUR,BT,CEUR,55522.52000000,1.75900000,55565.93000000,54136.77000000,90.81472000,4973273.31956940,,54762.85473951,15495
2034,ETHEUR,ET,HEUR,1647.24000000,1.11900000,1651.64000000,1614.46000000,1426.40110000,2334814.06321100,,1636.85660591,12640
2035,BNBEUR,BN,BEUR,523.16000000,-0.11100000,524.28000000,518.67000000,263.12800000,137297.73578000,,521.79067138,2077
2036,XRPEUR,XR,PEUR,0.86420000,-0.05800000,0.86950000,0.85290000,1379664.20000000,1188800.23815000,,0.86165912,5824
2037,OGNBNB,OG,NBNB,0.00038300,-9.24200000,0.00042400,0.00033700,8630826.00000000,3315.90882700,,0.00038419,4000
2038,OGNBTC,OG,NBTC,0.00000034,-17.07300000,0.00000043,0.00000031,41108694.00000000,15.16836706,,0.00000037,4000
2039,DREPBNB,DRE,PBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2040,DREPBTC,DRE,PBTC,0.00000039,-63.88900000,0.00000125,0.00000038,11917794.00000000,10.14584411,,0.00000085,4000
2041,TCTBNB,TC,TBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2042,TCTBTC,TC,TBTC,0.00000016,-15.78900000,0.00000023,0.00000015,292984058.00000000,54.71596088,,0.00000019,4000
2043,WRXBNB,WR,XBNB,0.00039800,-22.41700000,0.00062200,0.00039100,2499265.10000000,1323.24635710,,0.00052945,4000
2044,WRXBTC,WR,XBTC,0.00000455,2.01800000,0.00000490,0.00000442,2272644.40000000,10.52618735,,0.00000463,4000
2045,LTOBNB,LT,OBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2046,LTOBTC,LT,OBTC,0.00000003,-84.21100000,0.00000028,0.00000003,32167278.00000000,3.94737858,,0.00000012,4000
2047,STRATBNB,STRA,TBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2048,MBLBNB,MB,LBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2049,MBLBTC,MB,LBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2050,COTIBNB,COT,IBNB,0.00021230,-22.54700000,0.00028060,0.00018060,3436760.00000000,787.01770060,,0.00022900,4000
2051,COTIBTC,COT,IBTC,0.00000017,-43.33300000,0.00000031,0.00000016,21971871.00000000,4.73223592,,0.00000022,4000
2052,STPTBNB,STP,TBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2053,STPTBTC,STP,TBTC,0.00000067,-12.98700000,0.00000079,0.00000064,8235675.00000000,5.77044667,,0.00000070,4000
2054,BTCZAR,BT,CZAR,1505613.00000000,-2.19600000,1577000.00000000,800000.00000000,1.37668000,2034261.26117000,,1477657.30683238,4000
2055,ETHZAR,ET,HZAR,51704.00000000,-30.98500000,81426.00000000,27724.00000000,220.50940000,12361484.26750000,,56058.76333390,4000
2056,BNBZAR,BN,BZAR,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2057,USDTZAR,USD,TZAR,16.35000000,0.36800000,16.36000000,16.23000000,482722.00000000,7863776.29000000,,16.29048664,4951
2058,BUSDZAR,BUS,DZAR,18.85000000,-2.73500000,19.42000000,18.48000000,892088.00000000,16990863.54000000,,19.04617430,4000
2059,BTCBKRW,BTC,BKRW,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2060,ETHBKRW,ETH,BKRW,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2061,BNBBKRW,BNB,BKRW,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2062,SOLBNB,SO,LBNB,0.12520000,0.80500000,0.12550000,0.12280000,3912.53000000,487.48765600,,0.12459653,1620
2063,SOLBTC,SO,LBTC,0.00118100,-0.92300000,0.00119400,0.00117930,15162.45300000,18.01288910,,0.00118799,6412
2064,BTCIDRT,BTC,IDRT,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2065,BNBIDRT,BNB,IDRT,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2066,USDTIDRT,USDT,IDRT,15907.00000000,0.81800000,15951.00000000,15720.00000000,2647776.00000000,41886490184.00000000,,15819.50000000,4000
2067,BUSDIDRT,BUSD,IDRT,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2068,CTSIBTC,CTS,IBTC,0.00000037,-5.12800000,0.00000040,0.00000036,11474942.00000000,4.45547636,,0.00000039,4000
2069,CTSIBNB,CTS,IBNB,0.00079830,-18.25700000,0.00118900,0.00078280,751171.00000000,722.09807120,,0.00096130,4000
2070,HIVEBNB,HIV,EBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2071,HIVEBTC,HIV,EBTC,0.00000111,7.76700000,0.00000126,0.00000099,4199032.00000000,4.46426950,,0.00000106,4000
2072,CHRBNB,CH,RBNB,0.00043770,-8.02700000,0.00048310,0.00036440,1400703.00000000,576.20934020,,0.00041137,4000
2073,CHRBTC,CH,RBTC,0.00000056,-16.41800000,0.00000079,0.00000055,7345141.00000000,4.86550880,,0.00000066,4000
2074,MDTBNB,MD,TBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2075,MDTBTC,MD,TBTC,0.00000030,-18.91900000,0.00000039,0.00000030,16685166.00000000,5.39660914,,0.00000032,4000
2076,STMXBTC,STM,XBTC,0.00000016,-5.88200000,0.00000018,0.00000015,70625287.00000000,11.53958339,,0.00000016,4000
2077,STMXETH,STM,XETH,0.00000292,-27.90100000,0.00000429,0.00000292,118611137.00000000,453.23379104,,0.00000382,4000
2078,IQBNB,I,QBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2079,PNTBTC,PN,TBTC,0.00000864,-6.99700000,0.00000933,0.00000839,752691.00000000,6.70713534,,0.00000891,4001
2080,BTCGBP,BT,CGBP,35986.75000000,3.22700000,36500.00000000,34450.00000000,48.71855000,1745753.92927980,,35833.45418285,4001
2081,ETHGBP,ET,HGBP,1974.32000000,0.69700000,2033.67000000,1922.01000000,68.20430000,133823.69827500,,1962.10060473,4001
2082,XRPGBP,XR,PGBP,0.52570000,6.85000000,0.56570000,0.45320000,1048897.00000000,533230.88710000,,0.50837297,4000
2083,BNBGBP,BN,BGBP,267.40000000,22.38000000,285.00000000,213.40000000,1365.73300000,329822.61560000,,241.49860595,4000
2084,DGBBTC,DG,BBTC,0.00000009,-25.00000000,0.00000012,0.00000009,111982867.00000000,11.23280147,,0.00000010,4000
2085,BTCUAH,BT,CUAH,4083721.00000000,0.81200000,4430173.00000000,3975384.00000000,4.80344000,19643602.66949000,,4089486.42420640,4000
2086,USDTUAH,USD,TUAH,46.53000000,0.04300000,46.60000000,46.45000000,34326.00000000,1596975.24000000,,46.52377906,1671
2087,COMPBTC,COM,PBTC,0.00026800,-4.28600000,0.00030900,0.00025600,11961.60800000,3.35011995,,0.00028007,4000
2088,COMPBNB,COM,PBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2089,BTCBIDR,BTC,BIDR,1042508253.00000000,-2.57900000,1185500000.00000000,926367069.00000000,28.72418000,30118180261.72000122,,1048530550.27999997,4000
2090,ETHBIDR,ETH,BIDR,47041943.00000000,-19.71700000,59467243.00000000,46381184.00000000,474.08150000,25593138349.54000092,,53984680.59000000,4000
2091,BNBBIDR,BNB,BIDR,3335250.00000000,3.07700000,3350000.00000000,3190000.00000000,1341.00600000,4375940792.68000031,,3263177.64000000,4000
2092,BUSDBIDR,BUSD,BIDR,15559.00000000,0.42600000,15592.00000000,15354.00000000,2077202.00000000,32104807334.40000153,,15455.79000000,4000
2093,USDTBIDR,USDT,BIDR,15980.00000000,-1.22400000,16189.00000000,15875.00000000,874696.20000000,14030051707.10000038,,16039.91000000,4000
2094,SXPBTC,SX,PBTC,0.00000075,5.63400000,0.00000091,0.00000067,5330067.40000000,4.10875394,,0.00000077,4000
2095,SXPBNB,SX,PBNB,0.00044000,-11.11100000,0.00049700,0.00037700,1843259.90000000,806.49476710,,0.00043754,4000
2096,SNXBTC,SN,XBTC,0.00000445,-11.35500000,0.00000532,0.00000428,957791.80000000,4.47059342,,0.00000467,4000
2097,SNXBNB,SN,XBNB,0.01057000,-0.84400000,0.01307000,0.01007000,88392.80000000,1017.18918900,,0.01150760,4000
2098,VTHOBNB,VTH,OBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2099,IRISBNB,IRI,SBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2100,IRISBTC,IRI,SBTC,0.00000014,-39.13000000,0.00000024,0.00000014,19867804.00000000,3.85870627,,0.00000019,4000
2101,MKRBNB,MK,RBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2102,MKRBTC,MK,RBTC,0.01581000,3.67200000,0.01657000,0.01486000,344.36230000,5.33430152,,0.01549038,4000
2103,DAIBNB,DA,IBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2104,DAIBTC,DA,IBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2105,RUNEBNB,RUN,EBNB,0.00188500,-6.77500000,0.00202200,0.00178500,303077.60000000,570.09373720,,0.00188102,4000
2106,RUNEBTC,RUN,EBTC,0.00000625,0.80600000,0.00000634,0.00000618,30589.00000000,0.19162017,,0.00000626,182
2107,XRPBKRW,XRP,BKRW,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2108,ADABKRW,ADA,BKRW,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2109,BTCAUD,BT,CAUD,37210.08000000,6.62100000,37795.79000000,34688.86000000,39.79558000,1418185.68975200,,35636.76392584,4001
2110,ETHAUD,ET,HAUD,2565.09000000,6.91000000,2595.38000000,2300.00000000,459.42150000,1122693.45034700,,2443.71116795,4001
2111,FIOBNB,FI,OBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2112,FIOBTC,FI,OBTC,0.00000012,-36.84200000,0.00000021,0.00000011,16606366.00000000,2.62663067,,0.00000016,4000
2113,AVABNB,AV,ABNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2114,AVABTC,AV,ABTC,0.00000353,2.91500000,0.00000378,0.00000319,2901755.40000000,10.09525444,,0.00000348,4000
2115,USDTBKRW,USDT,BKRW,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2116,BUSDBKRW,BUSD,BKRW,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2117,XRPAUD,XR,PAUD,0.70000000,9.90700000,0.70000000,0.60290000,1040195.00000000,679977.32160000,,0.65370178,4000
2118,BNBAUD,BN,BAUD,421.10000000,9.03700000,421.10000000,346.00000000,1598.88100000,618172.30590000,,386.62808921,4000
2119,BALBNB,BA,LBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2120,BALBTC,BA,LBTC,0.00003122,-13.92300000,0.00003661,0.00003041,116258.28000000,3.85305682,,0.00003314,4000
2121,YFIBNB,YF,IBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2122,YFIBTC,YF,IBTC,0.03781000,-5.00000000,0.04093000,0.03532000,114.33529000,4.33379798,,0.03790429,4000
2123,BTCDAI,BT,CDAI,68628.29000000,-0.36800000,70200.00000000,65814.30000000,24.71478000,1670900.70608260,,67607.34694311,4000
2124,ETHDAI,ET,HDAI,2106.68000000,-1.16200000,2172.38000000,2032.69000000,2505.71330000,5347279.88029000,,2134.03499925,13506
2125,BNBDAI,BN,BDAI,561.90000000,-0.51300000,635.90000000,535.00000000,878.36800000,511363.33930000,,582.17437259,4000
2126,USDTDAI,USD,TDAI,1.00010000,0.05000000,1.00580000,0.99960000,9513863.00000000,9517319.56979000,,1.00036332,13780
2127,BUSDDAI,BUS,DDAI,1.00000000,0.02000000,1.00090000,0.99910000,2172338.00000000,2172274.86144000,,0.99997094,4000
2128,JSTBNB,JS,TBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2129,JSTBTC,JS,TBTC,0.00000152,15.15200000,0.00000152,0.00000130,16104221.00000000,22.49476149,,0.00000140,4000
2130,SRMBNB,SR,MBNB,0.00084000,-18.16900000,0.00142000,0.00079470,2448101.80000000,2213.55749567,,0.00090419,4000
2131,SRMBTC,SR,MBTC,0.00001523,-0.58700000,0.00001696,0.00001482,1055003.50000000,16.48779955,,0.00001563,4000
2132,ANTBNB,AN,TBNB,0.01764000,-28.38000000,0.02591000,0.01743000,40075.80000000,836.53255400,,0.02087376,4000
2133,ANTBTC,AN,TBTC,0.00014320,4.96200000,0.00014542,0.00012623,96573.70000000,13.45762312,,0.00013935,4000
2134,CRVBNB,CR,VBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2135,CRVBTC,CR,VBTC,0.00000299,-2.92200000,0.00000320,0.00000281,1491096.40000000,4.47209044,,0.00000300,4000
2136,SANDBNB,SAN,DBNB,0.00066800,-9.73000000,0.00076900,0.00065200,346230.00000000,245.53580900,,0.00070917,4000
2137,SANDBTC,SAN,DBTC,0.00000113,-8.13000000,0.00000135,0.00000111,4840732.00000000,5.95170775,,0.00000123,4000
2138,OCEANBNB,OCEA,NBNB,0.00104400,-12.92700000,0.00132500,0.00099700,472135.00000000,533.22415700,,0.00112939,4000
2139,OCEANBTC,OCEA,NBTC,0.00000964,-3.60000000,0.00001004,0.00000947,399752.00000000,3.96541218,,0.00000992,4001
2140,NMRBTC,NM,RBTC,0.00010610,-6.18900000,0.00011610,0.00009760,30354.25000000,3.29970879,,0.00010871,4000
2141,DOTBNB,DO,TBNB,0.00167700,-16.77400000,0.00203600,0.00155000,481647.89000000,878.89340562,,0.00182476,4000
2142,DOTBTC,DO,TBTC,0.00001175,-2.73200000,0.00001213,0.00001175,54019.67000000,0.64688250,,0.00001197,349
2143,LUNABNB,LUN,ABNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2144,LUNABTC,LUN,ABTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2145,IDEXBTC,IDE,XBTC,0.00000035,-2.77800000,0.00000042,0.00000032,11715991.00000000,4.15311185,,0.00000035,4000
2146,RSRBNB,RS,RBNB,0.00000852,7.84800000,0.00000960,0.00000735,164785652.00000000,1392.16681795,,0.00000845,4000
2147,RSRBTC,RS,RBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2148,PAXGBNB,PAX,GBNB,6.46900000,-19.77900000,8.61100000,6.08500000,86.60850000,651.97741040,,7.52786863,4000
2149,PAXGBTC,PAX,GBTC,0.06854000,-1.15400000,0.06995000,0.06854000,94.41160000,6.50798702,,0.06893207,2175
2150,WNXMBNB,WNX,MBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2151,WNXMBTC,WNX,MBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2152,TRBBNB,TR,BBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2153,TRBBTC,TR,BBTC,0.00022700,-4.62200000,0.00025400,0.00021300,10426.99400000,2.45492266,,0.00023544,4000
2154,ETHNGN,ET,HNGN,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2155,DOTBIDR,DOT,BIDR,72297.00000000,-18.00700000,88885.00000000,65800.00000000,105230.68000000,8093608453.27999973,,76913.01000000,4000
2156,LINKAUD,LIN,KAUD,7.98600000,-25.52500000,11.33200000,7.98200000,99124.70000000,989488.17394000,,9.98225643,4000
2157,SXPAUD,SX,PAUD,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2158,BZRXBNB,BZR,XBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2159,BZRXBTC,BZR,XBTC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2160,WBTCBTC,WBT,CBTC,1.00020000,-0.02000000,1.00120000,1.00000000,59.96409000,59.97645499,,1.00020621,1264
2161,WBTCETH,WBT,CETH,36.87000000,-1.91500000,38.65000000,36.24000000,6.36637000,237.72110790,,37.34013384,4000
2162,SUSHIBNB,SUSH,IBNB,0.00269800,-1.74800000,0.00317000,0.00220000,351400.40000000,963.09660380,,0.00274074,4000
2163,SUSHIBTC,SUSH,IBTC,0.00000297,-6.30900000,0.00000358,0.00000282,1390430.30000000,4.46543090,,0.00000321,4000
2164,YFIIBNB,YFI,IBNB,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,0.00000000,0
2165,YFIIBTC,YFI,IBTC,0.07249000,1.74000000,0.07545000,0.07098000,369.47070000,26.84283407,,0.07265213,4000
2166,KSMBNB,KS,MBNB,0.09080000,-16.46700000,0.11060000,0.08040000,20868.83400000,2018.19866070,,0.09670874,4000
2167,KSMBTC,KS,MBTC,0.00006900,-8.36700000,0.00007720,0.00006510,52663.18300000,3.76229992,,0.00007144,4000
